archivo,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,zcr_mean,zcr_std,cent_mean,cent_std,bw_mean,bw_std,roll_mean,roll_std,rms_mean,rms_std
103_Negative_male_27.wav,19.97663136257432,10.341808098373376,13.037104555718177,12.89285719235216,14.84514640839198,16.511275747666858,46.56143068328745,9.697446016183202,3.3967894439087423,4.850382865435183,3.996450242996256,4.995539273504921,6.274916906223419,24.370282583735538,0.1473211820892226,0.1172004029996653,2154.0119288462515,1538.6144830221697,1525.1252272537124,908.8929794437688,3965.343159921599,2546.615316190105,0.096088208258152,0.1240535080432891
1040_Negative_female_37.wav,25.12919768909225,12.894074771740714,15.3992316732723,15.237553788603233,16.851765267160385,18.47817684768604,48.76150371115127,7.190236744938695,5.106530186575991,4.132278919910626,3.456425386990959,3.489530828267447,3.726552599959394,6.58056195107348,0.1475671744246862,0.0726080935548115,2201.2198938332303,709.7857300580007,1984.6136055900083,445.44089260726713,4095.745875147097,1437.4128706920403,0.024143811315298,0.0507905483245849
1042_Negative_male_59.wav,20.74524528778,12.717846284927903,16.13567759097995,15.231076905521189,17.04827548013581,19.04665342424447,54.69045726945543,5.855009110380201,3.6477285667626864,5.464741750173633,2.980589694768108,3.2137554955863816,4.758152816933617,12.595615845671366,0.2739444893438697,0.1177865594918563,2965.838166925193,889.6884962392139,2114.041340857631,589.7496074914404,5360.942551185345,1498.5265141744485,0.0610278062522411,0.1013482362031936
1043_Negative_male_34.wav,19.618135972290705,12.155200485532628,16.996149800643597,16.414924598498676,18.57107909660304,17.784817997503804,45.19910689428175,6.918091518501846,3.4036495364659505,4.271665551219378,3.4139502570841245,3.537149824054068,3.336826719758305,3.680532329942111,0.163087421637538,0.1111085261902003,2923.0227195557386,1261.474797058739,2734.246541153206,460.5106694612961,5888.414748171543,2145.8743617855903,0.0569560639560222,0.0861897245049476
1044_Negative_male_38.wav,14.285946049676884,13.565936611477673,14.69650975099069,16.489923640477492,16.436830511834575,18.085991629671334,45.998114683567984,4.342288149730668,4.654654794695735,3.9779711129822974,3.971814189789255,3.070547367944209,3.996319942872371,4.41271879181181,0.180456595359442,0.0806821410703769,3152.19182351209,912.7163700849886,2786.049300680026,470.4499429352331,6375.1681741215125,1987.971313891503,0.0747072771191597,0.0904795154929161
1045_Negative_female_32.wav,17.764732556994517,10.946647996971503,12.990683899763738,13.80910994629068,14.149436178518483,25.4623569116226,32.40083876570973,8.820529213418066,4.4272501905886825,4.619596723694317,4.174860987139879,3.509744244878266,12.862738902792133,9.93555239410387,0.2035963062372188,0.1548790390818898,1842.7360154169096,1135.2429198654918,1426.1654447780822,821.026320594973,3276.657759777607,1930.8218215233755,0.0354218296706676,0.0705881267786026
1046_Negative_male_25.wav,16.482631195997175,11.230537845531282,14.849951332079726,14.833351061730978,20.030060093944957,19.11387972327776,54.062874797212366,5.425236439809858,3.465874733288709,3.9287122609688394,3.131260306866837,4.079348580346394,3.472395790521621,11.06565401378701,0.137900641025641,0.0792278330306892,2027.848817765098,862.5689764279929,1791.5836521324834,403.40045112211743,4061.548602764423,1690.2738252703914,0.0578302294015884,0.0854246243834495
1047_Negative_female_38.wav,21.900853109002497,10.438218961618452,13.79853726441288,15.434035474586352,15.037909282284057,18.95358490759013,45.112548038471495,9.28615504705639,3.4747290352275364,4.624451361224129,4.376900690616014,3.316109176450892,5.280385551086224,17.231834174990258,0.1908574167216359,0.1244829277479548,2230.77487971787,1144.5632556376086,1491.8228484022131,594.808460511522,3781.236150333938,1661.203498683445,0.096390776336193,0.1498369574546814
1048_Negative_male_32.wav,15.759929058774144,10.270032052336347,12.36385094473208,12.038758749564831,13.863789110288538,13.97287529721468,29.805127577448225,9.556382779955024,3.3197420880662927,4.997904323020089,3.763323700856889,5.365003142618889,5.473273171488671,22.63703477440651,0.0692790503640776,0.0841784499400843,1239.557112061069,1423.31727613421,1092.8526700359994,1105.1276488163792,2561.30134064017,2779.315853214065,0.032907411456108,0.0635061338543891
1049_Negative_female_25.wav,17.11395527490358,12.169561869970458,13.60278901294744,14.236436832250927,16.64750261569229,17.20163070725186,48.47116729987116,6.320934627326615,3.9846792362351287,3.972928220389729,2.724228180746956,4.002547280088511,4.239062193690295,11.44746886745385,0.3769276050740418,0.1899047633970336,2834.733902026586,621.391277670617,2120.7369844132845,588.6584179519598,5153.150604992378,1337.958771324941,0.0478257574141025,0.0873209163546562
104_Negative_male_28.wav,17.897222689778484,11.208546356875884,13.244491171538892,13.835263663896948,15.34720627655239,17.04160636004938,45.11740560822589,4.376170760402415,3.313378473364504,3.47101674986596,2.611870491279672,3.0849146800665475,4.410600982873182,3.5703366836295944,0.044592070997807,0.0255199845208614,1858.2754303865088,728.7798002149354,2445.803958000568,661.4685739949299,4434.092632092928,1979.3427936834523,0.0360065661370754,0.0488332659006118
1050_Negative_female_36.wav,25.67696832495709,13.561744232501562,15.090466988166783,15.526704188725033,16.97213499841836,18.87806829119683,50.04492118062504,7.518300582391967,4.424428997124545,5.398498686012196,3.4245573755663226,3.636537855454341,4.321639700522715,5.511099727231143,0.1338404605263158,0.0840407105322976,2180.8543151737617,879.2927938324264,1989.776018877704,447.6451360623652,4097.069670024671,1697.4765818194016,0.0390361919999122,0.0786319896578788
1051_Negative_male_45.wav,22.203990152786016,15.771268569671838,17.161584214404026,18.67872030922571,18.833672542306168,20.86452537533571,44.77688842778851,8.33881295911763,4.13527751048961,4.474537062557151,5.129121386695395,3.181192872898904,4.787145050487996,4.8178783742661855,0.1307153657834101,0.0553145593323146,2256.170580475248,762.4395582755651,2065.760261215995,540.894112215523,4162.9536290322585,1755.8635248970518,0.0609159618616104,0.0818627923727035
1054_Negative_female_16.wav,18.958310848392216,12.70636891086352,14.580721114148265,18.48047019873202,17.874381208461195,16.619394488824664,40.672440647837625,6.053045365494184,4.331155174699603,4.988019731571497,4.9603788060232725,4.776658988811611,3.876508952871799,17.008341697348797,0.1804699265813253,0.1352183480015555,2251.412643597786,1352.3730013788909,1734.759199048412,911.9460722899212,4189.310611586973,2397.9937507931254,0.0415724627673625,0.0730147212743759
1055_Negative_male_41.wav,20.407032251934535,11.772123119506404,15.07492135176904,15.23600474454174,18.595858428976705,17.937250771050863,52.62583990654637,8.184639440498769,3.8477347848517858,4.132221407730696,3.2597174553458657,3.87198923900786,2.789403009111933,12.365653609772462,0.2601654052734375,0.2167400448648229,2380.539278982097,883.2201681885723,1890.309657498826,523.1100654592731,4325.852279663086,1625.3644183527504,0.0583963207900524,0.0821617171168327
1056_Negative_female_16.wav,21.46603188061225,11.8267050452227,15.228186973087368,14.98479795591388,16.274036044303774,17.559496539527288,51.689033706840135,5.389141125597088,3.627873290565436,4.839785470420223,2.4817067010332514,3.713430632258455,3.88840484339234,9.109370128315367,0.2022835444478155,0.1171978559055414,2418.259112778641,694.0092381075779,2191.425982174112,377.7000073585484,5008.664858919903,1020.2495541276504,0.0257713701575994,0.0592149309813976
1057_Negative_female_23.wav,16.516866458010437,12.723492180054471,14.612403077526384,14.979660495342031,19.41523831372246,17.77272952842129,51.41589238982126,4.927078893496253,4.10974731746358,3.869660699242316,3.7399922298677017,4.711335000242827,3.170861844501089,8.937270776923192,0.1407659133808725,0.0705655225937434,2071.0729678820944,787.774887948971,1644.590594431407,342.16093475875294,3767.515697095218,1391.3504871145622,0.0824725776910781,0.1271498054265976
1058_Negative_male_19.wav,22.26497420866628,11.572511275573268,13.213413779755594,15.377260347542064,16.8890313657796,18.183279540095644,59.55611231338287,9.388135152043956,3.672377023440021,3.1473268192593875,3.362991018602226,3.1879251633007057,3.1995482352733937,13.16295331533655,0.4272080243644068,0.1828116025669831,3745.040217360002,1008.3499582747656,2045.4324420309847,403.621931555839,5928.346298993644,1331.370431880311,0.042073979973793,0.0602833405137062
1059_Negative_male_67.wav,14.710057957845994,12.755000793697612,15.787289660604245,15.721549263406075,18.71793641223164,18.976642415375828,54.48900851391303,4.347863693015217,4.011573409087909,4.652591625367877,3.291553035527143,4.194629246788789,3.678001380852587,4.25599543832693,0.3298068576388889,0.1375183076155329,4089.822717877448,1065.5667409954551,2686.726879318914,305.7286119805641,6941.826171875,1095.4609093135875,0.0801131501793861,0.1118166372179985
105_Negative_female_28.wav,21.154646176609354,13.95367799309152,14.723978555116837,14.743167361479587,17.694856286632167,21.70377339124489,47.47121348359877,6.204069264287914,4.106286857815405,4.304445094489105,3.0315139467379546,4.40728267777802,6.580365890065496,6.935016864398656,0.1937691824776785,0.1230804320368318,2000.0502855988093,730.2666840919491,1707.5320895771313,527.0687419801765,3746.046752929688,1349.3093274032913,0.0383362546563148,0.0624941326677799
1060_Negative_female_19.wav,21.41910933212253,12.986314267281411,15.385233066715294,15.784904310272124,20.394804169877847,20.22837852102113,48.89126263056909,7.584431489628063,3.766150820010697,3.629448283983125,2.984911441180625,4.312077746770586,4.1881279493122445,6.568114933528199,0.1154714827674897,0.0398439053774414,1760.2878378859195,480.1793155011336,1554.2521058996358,379.1116287601908,3335.032371238426,1008.7024143057188,0.0540532544255256,0.0842153653502464
1061_Negative_female_26.wav,21.85314172509568,11.813544419586805,14.847170872086377,14.216482138492468,16.79889401782273,16.728880036178886,42.32362922636448,6.555457887960128,3.8675386594243575,4.739270746016002,2.921199232391908,3.0498553312603045,2.6740027608020656,5.266772386394303,0.1909193364845938,0.1235163687358847,2331.412291548544,851.5226263196813,2445.434351128061,457.2732328607023,4874.918141084559,1743.624629644539,0.0150542166084051,0.0426495261490345
1062_Negative_male_34.wav,18.954293568271503,9.946090731135971,13.390546233470014,14.073615865280884,15.1046318282972,20.535900954539372,39.280277437827976,10.871027338234162,4.211924538334471,4.959256625401984,4.486609504059658,4.623140413027888,8.826765774273248,13.712016720372404,0.3389892578125,0.2451023189047931,2984.5418186252364,1325.587990040056,1967.749438192987,780.4503099166265,5185.248480902777,2203.059238455731,0.0505743212997913,0.0870056226849556
1063_Negative_female_30.wav,15.593454015380868,11.220383039959176,12.151056851970845,11.805666899926486,14.739676057841708,15.878658305380432,39.81880624728736,9.260994535245947,6.6273394696774615,6.2373336666156,4.252286488708912,5.9629197839673,4.60879689486287,13.862322210990312,0.2045968191964285,0.1416889389164335,2286.12021699598,1209.094698364449,1739.0484335093506,708.4306914697482,4101.767578125,2106.3503230720603,0.0695037767291069,0.1266688555479049
1065_Negative_male_24.wav,22.637451900750257,14.971789822109292,18.64933055604165,19.48732143830268,23.450134223055056,20.30372841109907,51.56601495130889,8.071601813451577,5.870790023688114,5.252395300794106,4.671556202013353,5.019411323568997,5.012004946451345,13.315582099208388,0.1004759235146604,0.0616245686379648,1527.358232196283,810.0411271451063,1538.8365318489186,550.95181823983,2871.09375,1921.492362194828,0.0551145002245903,0.0782461464405059
